safe_text,label,agreement
vast majority on antivaccine people were vaccinated as children wonder how many fewer if they hadnt been measles polo etc victims,1.0,1.0
hb1902 engross motor vehicles providing civil immunity for removing child from motor vehicle using forcible en ,0.0,1.0
user user user user the keyboard is sweet i have the non ultimate version and it raised my mmr by like 300,0.0,1.0
user was vaccinated as a kid went all day on sunday am fine anytime i saw even one measel i punched it in the face,1.0,0.6666666666666666
im now a vaccinated woman finally ready to wipeout and cut my knees without being scared for my life,1.0,1.0
if you think vaccinations cause autism youre the dumbest motherfucker i know,1.0,1.0
user we discussed the importance of women getting pertussis vaccine during pregnant to protect their baby from whooping cough,1.0,1.0
user user i just want to go to disneyland man measeland im down to get measles is thats what it takes,0.0,1.0
its all fun and games with measles but wait until polio or smallpox rears its ugly head vaccinateyourkids socialobligation,1.0,1.0
user what travelers need to know about measles ,0.0,0.6666666666666666
"why we didnt vaccinate our child

vaccinations medicine children",-1.0,1.0
tj miller at the vic hope he doesnt have measles tjmiller ,0.0,1.0
vt senate just okd lyme disease bill like hoyse provides docs immunity for prescribing lt treatment user vtpoli ,0.0,1.0
uc system to require measles shots university of california students will have to be vaccinated against measles ,0.0,0.6666666666666666
user user so youll risk say polio do you know the  of getting it not enough to worry we will vaccinate not at 10m,1.0,0.6666666666666666
user habrá un soft reset y tendrás que jugar partidas de posicionamiento de acuerdo a tu mmr no sabría decirte qué te sucederá,0.0,1.0
вкололи тут мне mmrпрививку measlesmumpsrubella vaccine в будущее смотрю с оптимизмом,0.0,1.0
malaria vaccine a letdown for infants ,0.0,0.6666666666666666
re fucking tweet user if you think vaccines give your child autism you probably have autism yourself,1.0,1.0
down the health department getting immunizations for school these mfs look like they on the verge of death readytogo,1.0,0.6666666666666666
what a day at work so many kids and crying with the vaccines i gave today  now to do laundry then walmart,1.0,0.6666666666666666
user user also the cdc doesnt sell drugs big pharma does cdc tests diseases the fda tests vaccines,0.0,1.0
first trip to the vet was a success we have one healthy baby three vaccines one thing that he ,0.0,1.0
user user user user what douser call someone who wont vaccinate their kids because an actress said so,1.0,0.6666666666666666
user completely agree that being said this people who wont vaccinate their kids need to be flogged,1.0,1.0
26 measles cases reported with ties to disney theme parks ,0.0,1.0
cdc recommending flu vaccination to combat seasonal illness detroit cbs detroit   the centers for disease ,0.0,0.6666666666666666
flu hitting us hard here in newyork  vaccination less effective than we would want should still be taken health flushot influenza,1.0,1.0
the latest from health officials on measles concerns in nova user user ,0.0,1.0
dollars mugs mmr dj dc madhatterdc thusday blurredlines fail photoshop djflyer promote ,0.0,1.0
user i think kyanazia got measles  keeping my distance in 1st blockreal talk  keeping my distance in 3rd block 4th and 5th ,0.0,0.6666666666666666
user user measles pandemic user user user user,0.0,0.6666666666666666
a08633 new amd 2164 pub health l relates to mandatory influenza vaccine for persons attending daycare ,1.0,0.6666666666666666
as measles cases near 60 california health officials urge vaccination ,1.0,0.6666666666666666
how will californias new vaccine exemption standards impact parental attitudes california passed a hotly ,0.0,0.6666666666666666
facts and science get in the way of a made up point of view vaccine critics turn defensive over measles ,0.0,0.6666666666666666
user my son has endured 3 yrs of chemo while it tries to wipe out cancer cells chemo also wipes out immunitiesmeasles toono ,0.0,1.0
this girl repeatedly rose her hand to discuss a controversial matter involving autism and vaccines,-1.0,0.6666666666666666
almost empty park measles at user resort in anaheim ca ,0.0,1.0
ebola is gone how about them those measles  vaccines,0.0,0.6666666666666666
"user why we didnt vaccinate our child

 so much truth",-1.0,1.0
user user the internet too thats why we have more americans choosing to have their kids not immunized,-1.0,0.6666666666666666
the love movement crockpot cureall superfood herbaltonic chinesemedicine health immunity longlife food ,0.0,0.6666666666666666
thunder kiss 65 is on mmr fuckyeah,0.0,1.0
ebola ebola quarantine breaker says measles is everyones responsibility  twitchy ,0.0,1.0
user on average people who complain live longer releasing this tension increases immunity amp boosts their healthyoure set user,0.0,1.0
user herd immunity is protecting those who dont vaccinate dr google lt real md risk is so low as millions are saved,-1.0,0.3333333333333333
3states have the measles virus omg ,0.0,0.6666666666666666
josh sharfstein vaccine policy should be made by states federal government serves as safety net for public health measles2015  user,1.0,0.6666666666666666
i think you had all your vaccinations i mean probably right im going to get the measles because my parents are gen xers,0.0,0.6666666666666666
law makers need curb the appetite of unprofessional conduct of peace officers than force parents to vaccinate their children yes i said it,0.0,0.6666666666666666
user rt user vaccinepreventable diseases that cause for 15m infant deaths  ,1.0,0.6666666666666666
alright have to leave for work  but i have user recording for that disney measlesoutbreak story  watch for me measles,0.0,1.0
another study finds no connection between vaccines and autism the mmr vaccine protects against highly contagious ,1.0,1.0
round 2 of immunizations what a great way to start my day  vivo health work well ,1.0,1.0
measles cases largely in false believers  tx user   ,0.0,0.6666666666666666
right when some new vaccines came out so the cases of kids with autism rose as vaccinations rose no actual correlation but ppl r dum lol,1.0,0.6666666666666666
"user here my new ringtone  pass it on

vaccinate your kids  mitch benn ",1.0,1.0
what kind of idiot thinks of infecting other children by having measles parties ,1.0,0.6666666666666666
health officials see slight uptick in vaccinations new numbers from the arizona department of health services show ,0.0,1.0
user en lo q aprende español le voy preparando el ambiente mmr,0.0,1.0
when  great o o user breaking sharp grossmont hospitals er closed due to a suspected case of measles  user,0.0,1.0
701 whaley right now 803music mmr bboyent  daddy o single release party ,0.0,1.0
linkedin employee infected with measles rides bart last wed thurs fri exposing tens of thousands of riders ktvu,0.0,1.0
just found out i have an immunity to the chickenpox why wasnt i a character on heroes childhoodmutant,0.0,1.0
user ill make sure to post that once i get through with mmr,0.0,0.6666666666666666
user no its time to make it illegal to avoid vaccination child endangerment public health hazard,1.0,1.0
and shes faded mmr user  pulse gentlemens club ,0.0,1.0
this dumb bitch basically tried to say hand washing will defend against the diseases vaccinations prevent i hate ppl,1.0,1.0
user poll do you vaccinate your children  not personally ,1.0,0.6666666666666666
another study finds no link between mmr vaccine and autism ,1.0,1.0
user california measles cases top 100  ksatnews ,0.0,0.6666666666666666
user people who complain live longer releasing tension increases immunity and improves overall health newhobby,0.0,0.6666666666666666
user user yes i got it cleaned up and a vaccine just to be on the safe side thanks,1.0,1.0
committee passes sends full house bill to trim washington states vaccine exemptions a house committee has ,0.0,1.0
the cdc says the flu vaccine is less effective than expected   ,0.0,0.6666666666666666
user user travolta is a scientologistwas on drs after jett passed sharing he had autism amp had been injured by vaccine,0.0,0.6666666666666666
study of 13 million kids reveals vaccines arent associated with autism  science is fun,1.0,1.0
user user i got the vaccine as a kid which may or may not still be effective i should probably look into it,1.0,0.6666666666666666
bravo to the pa legislators sponsoring the bill to remove philosophical as a recognized exemption for not vaccinating your kids ,1.0,0.6666666666666666
this ebola shit preplanned i stay woke they gone say we got a vaccine soon n then folk gone flock 2it outta fear not me fuck that,-1.0,1.0
please vaccinate your children the vaccine lunacy  vaccinessavelives,1.0,1.0
user im convinced you dont need vaccines to stay  healthybecause of my experience amp researchgoodluck with taking  your poison,-1.0,1.0
can we blame the amish for measles,0.0,0.6666666666666666
bieber fever is more infectious than measles whew im glad ive been vaccinated ,1.0,1.0
if you think vaccines cause autism please do not reproduce,1.0,0.6666666666666666
hey sciencedeniers ya happy yer antivaccine stance has allowed measles back in the population,1.0,0.6666666666666666
user kingcohealth reports new case of measles in an adult international traveler who was in king co  ,0.0,1.0
senior technical officer vaccine and pharmaceutical technologies seattle washington internship ,0.0,1.0
im pretty much like yea whatever do you but vaccinate your kids,1.0,1.0
remember when you got the vaccines 1day before school dont wait 2 registertovote  voto2014 ,1.0,0.6666666666666666
user user so a bunch of nyc parents are hoping like hell other parents vaccinate their kids we heart herd immunity,1.0,1.0
lets help vaccinate children in need i ran 2060 user to help user everymilematters,1.0,0.6666666666666666
ºoº maybe immunization maybe its autism ºoº,0.0,0.6666666666666666
five disneyland employees contracted measles health officials ,0.0,0.6666666666666666
packed house for shotsforshots thanks kent ohio for supporting immunizations for children in need worldwide  ,1.0,1.0
hb1726 update volunteer professional services immunity act extending immunity for elementary school activities ,0.0,0.6666666666666666
im at mmr  3 ithaca ,0.0,1.0
because mapmyrun stinks i am only pretty sure i did my 9 miles around lake a amp college park this morning mmr says almost 12 miles iwish,0.0,1.0
user they are more dangerous to overall society than 1 individual with ebola if they prevent their children from vaccineschild abuse,1.0,0.6666666666666666
why is no one concern about the measles out break but went phyco when ebola break out,0.0,1.0
you want the freedom to not vaccinate your kids tough shit you want to maintain an arsenal of automatic weapons again thats too bad,1.0,1.0
11th case of measles confirmed in cook county palatine ill  the number of confirmed cases of measles in cook ,0.0,1.0
user i never got my kids vaccinated and they are fine  every chiropractor ever,-1.0,1.0
they tryna kick me out of school for a fuckin vaccine tho fuck type of shit is that,-1.0,0.6666666666666666
calif measles outbreak ends the california measles outbreak that started in disneyland four months ago is over a ,0.0,1.0
"user heaven existence omnipresence

celestial garden society
campaigning to begin disease immunity and end of evil amp crime 4eva",0.0,1.0
you know youre a 90s kid when your vaccinations were mandatory to be in school and no one brought home measles,1.0,0.6666666666666666
user bieber fever more infectious than measles   user,0.0,0.6666666666666666
cdc  announces at nvac that there are close to 400 measles cases in us this year,1.0,0.6666666666666666
so if we get the measles do we also get free or half priced tuition,0.0,0.6666666666666666
i cant believe there are people my age against vaccinating their kids like what,1.0,1.0
damn illegals bringing all these diseases like measles scabies etc we were cured from all that and obama lets them come in damn just crazy,0.0,0.6666666666666666
house bill would make schools post vaccination rates to websites a democratic lawmaker wants to require arizona ,0.0,0.6666666666666666
goingbackwards user britcol worst measles epidemic   thanks to unvaxed kids  ,0.0,0.6666666666666666
studying in the doctors office while i wait 3 hours to get my mmr shots ,0.0,0.6666666666666666
"us awards millions for 2 vaccine injuries  asd 
",0.0,1.0
there are now 51 confirmed cases of the highly contagious virus  vaccineswork vaccinate measles,0.0,0.6666666666666666
user we just immunized them early yes its is want another piece of the tasty cadaver both kids still like meat ,0.0,0.6666666666666666
rt user lies about vaccinations kill people if you treat antivaccination people as credible you are helping kill people,1.0,1.0
user doctor to parents vaccinate your kids or gtfo  ,1.0,1.0
the consult with the other doc has ruled out measleslol fucken really measles ,0.0,1.0
this place pays in beads blankets and measles morallybankrupt,0.0,0.6666666666666666
vaccinate your kids please,1.0,1.0
aids n  heres how the hpv vaccine can help cut the risk of cancer in gay men ,1.0,0.6666666666666666
how can we convince parents to vaccinate acknowledge their fears  via user autism antivaxxer,1.0,1.0
user i do think that vaccines are a good idea ive been vaccinated my kids have been vaccinated rebootcongress,1.0,1.0
the silver lining to all these measles cases awareness vaccineswork ,1.0,1.0
rt user hide your kids hide your wifeeveryones about to get fucking measles,0.0,1.0
not doing the homeland homework being 11 steps ahead buying vaccinations from open pharmaceutical in mexico like you can over the counter,1.0,0.6666666666666666
every 20 seconds a child dies from a vaccinepreventable disease help expand access to vaccines globally in the 2015 budget user,1.0,1.0
just in another measles case confirmed exposure areas include parts of pinalmaricopa county user ,0.0,1.0
user vaccinations should be balanced youre an idiot lets confine ebola patients but not immunize children you make zero sense,1.0,1.0
3 stores in milpitas gilroy warn customers of possible measles exposure three businesses in milpitas and gilroy ,0.0,1.0
measles vaccine doesnt increase risk for autism according to study the vaccine for measles mumps and rubella ,1.0,1.0
"vaccinesnova hearmewell vaccineswork amp vaccines are safe  dont fall for misinformation amp pseudoscience
",1.0,1.0
user on average people who complain live longer  releasing this tension increases immunity and boosts their health   nowords,0.0,1.0
santa monica high school coach diagnosed with measles as outbreak continues to spread ,0.0,1.0
user im just glad he doesnt have measles,1.0,0.6666666666666666
why are you all blaming american women for not vaccinating their children thus outbreakslook at the real truth ,0.0,1.0
user gop stop blaming immigrants first ebola now measles which diseasesbrought their ancestorsainf ,0.0,1.0
the poorest most vulnerable children who need immunization the ,1.0,0.6666666666666666
i got 3 vaccines in 2 weeks im pretty sure thats not safe,-1.0,0.6666666666666666
my baby girl getting her vaccinelook at her handcalling me to hold her hand daddysgirl ouch ,1.0,1.0
user youll enjoy this its about bad parents who dont vaccinate their children ,1.0,1.0
local doc advises senate on measles outbreak senate health committee meets to discuss ways to prevent major health ,0.0,0.6666666666666666
people are now hosting measles parties in california i honestly want to set them all on fire,0.0,0.6666666666666666
the anti vaccine people are out today thanks for bringing diseases back that were once gone the people you are listening to arent drs,1.0,1.0
user makes no tear drops allergic to vaccines just very mean but hes my baby,0.0,1.0
the importance of vaccinations and immunizations for children ,1.0,1.0
user user user the biggest disease in the world is corruption the vaccine for it is transparency bono ted2013,0.0,0.6666666666666666
study finds low flu vaccine rates in us kids flu vaccination rates among us children were lower than expected ,0.0,1.0
doctor on average measles will infect 18 other people ,0.0,1.0
user people who complain live longer releasing tension increases immunity and improves overall health my reason,0.0,1.0
ultrasounds rtuser i am not saying vaccines and the pill cause autism trying to find a cause you look for  different movers,0.0,1.0
vaccine dinner club cowbell  emory university school of medicine ,0.0,1.0
user user i just do what they tell me to do i know a lot of moms dont want to vaccinate bc of the autism connection xx,0.0,1.0
health officials confirm case of measles in northern suburbs ,0.0,1.0
all tuckered out from their vet visit good health and vaccinations done for another year ,1.0,1.0
user cant support mandated vaccination in the us you wont see further donations from me compare death rates from measles in uk,1.0,0.6666666666666666
truth has immunity when it comes to cockiness i looking fucking hot tonight,0.0,1.0
user it is pasteurization only affects the consumer but denying vaccines weakens herd immunity and risks the lives of others,1.0,1.0
my shmoopie baby nephew smiled through the pain of his vaccinations yesterday hes such a ,1.0,1.0
user user user i had measles in 1958 when i was three was so sick i still remember,0.0,0.6666666666666666
"huffington post
california bill would repeal personal belief exemption for vaccines
",0.0,0.6666666666666666
thank you user for mtg with your staff we look forward to your support of increasing child vaccines user resultsconf,1.0,1.0
if you want to feel incredibly angry read thus nytimes report on antivaxxers in the wake of the measles outbreak ,1.0,0.6666666666666666
im at the county health office waiting for yellow fever vaccination looking forward to taborwichita bolivia,1.0,1.0
user no mmrinfalible,0.0,1.0
measles in the shape of julianne houghs face adorableillnesses user,0.0,1.0
user pants on fire for user on cause of measles outrbeak   but facts dont matter to followers,0.0,0.6666666666666666
requests for hepatitis a vaccine skyrocket after outbreak arvada cbs4ap  colorado health officials say the ,1.0,1.0
with the current outbreak of diseases like measles and whoopingcough do you user think its prudent to cut the immunization budget,1.0,0.6666666666666666
user if you want to effect real change give insurance breaks for vaccinating your kids im pro vaccine but dont legislate it,0.0,0.6666666666666666
why people rt user 22k ny school kids arent vaccinated look up any ny schools vaccination rate here ,1.0,1.0
cdc warns of large outbreak of measles ,1.0,0.6666666666666666
user who complain tend to live longer releasing tension increases immunity and improves overall healthi complain a lot,0.0,1.0
"afp
disneyland measles outbreak puts california on alert
",0.0,1.0
user this whole vaccinations are bad for your kids thing is infuriating,1.0,1.0
user there are a bunch of cases of measles now bc ppl think theyre doctors like be skeptical but look at the research 1st ,0.0,1.0
soundgarden at the tower an mmr concert event ,0.0,0.6666666666666666
hair look a or b for mmrbq yeah i know its a week away but i like being prepared lmao and ,0.0,1.0
antivaccine hoaxer andrewwakefield really should stand trial for what hes done  imho measles,1.0,1.0
user  right in middle of abc national news story on measles your quick hit weather snow forecast played,0.0,1.0
nuttin better than getting up early to vaccinate chickens before school  farmlife,0.0,1.0
amid measles outbreak few rules on teacher vaccinations los angeles gtgt while much of the attention in the ongoing ,0.0,1.0
"to roommate
we should go get flu vaccines
why
well the flu isnt a great a great disease
the flu is fine 
ok",0.0,0.6666666666666666
user whats your opinion about vaccinations  my girlfriend swears her nephew became autistic after being vaccinated pray for cure,-1.0,0.3333333333333333
"stopebolastrike stop the flights from the hotzones now 
btw what recently happened to the bampm gates vaccinated children in india",0.0,1.0
o im gonna be dreaming of gas exchange and kidney function and immunity and neurons tonight burntout,0.0,1.0
"mt user measles scare in canada  important word here scare
informing parents is better than scaring them",1.0,1.0
disneyland overrun w measles outbreak b cuz some parents feel kids dont need 2 b vaccinated but what about other ppl ur kids make sick ,1.0,1.0
mobile clinic with backtoschool immunization shots san antonio  many children in our area are getting ready ,1.0,0.6666666666666666
could we stop antivaxxers if we said measles contain gluten,1.0,1.0
paul erwin tn dept of health says cuban students cannot understand how us could have measles outbreak user ,0.0,0.6666666666666666
user your a moron if you dont vaccinate then home school your child,1.0,1.0
denton county officials urge residents to get measles vaccine more than 16 cases have been confirmed around ,1.0,1.0
first ebola now measles,0.0,1.0
user he mislead 2 make a profit off vaccine scare  big ag amp big pharma capable of same w food amp drug recalls more common,-1.0,0.6666666666666666
omaha jackrabbit 2014 nebraska gravel mmr teamdundee  schlenker farm ,0.0,1.0
vaccineqs   im pissed measles outbreak blame the american parents 4 not vaccinatingi kink notroot cause mexican illegal children,0.0,0.6666666666666666
user one of our local friends was infected with measles as a result of this incident,0.0,1.0
user the law is whatever the pediatrician says is the law that was the wording used prior to the 9 vaccines given to a 4 mo old baby,-1.0,1.0
i cant stand when my baby has to get his vaccinations  mommyproblems,1.0,0.6666666666666666
user new vaccine triggers response in 90 of cancer types  health news ,0.0,0.6666666666666666
user on average people who complain live longer releasing this tension increases immunity and boosts their healthaka thunderfans,0.0,1.0
measles outbreak to vaccinate or not vaccinate with the potential to affect thousands the recent outbreak of ,0.0,1.0
sb550 update in child protective services further providing for definitions for immunity from liability for  ,0.0,1.0
user hmman insurance co health community and a unmemorable actor against vaccines wonder which one had to go,0.0,0.6666666666666666
user brennan marks 1st yr at cia amid no confirmed civilian drone deaths in pakistan  cia no combatant immunity,0.0,1.0
shane rhyne tells us a conspiracy about the unintended consequences of manditory vaccinations at its ,0.0,0.6666666666666666
the great allies of infectious diseases are no longer poverty nor dirt but the global antivaccination movement measles  publichealth,1.0,1.0
people who dont vaccinate their children shouldnt be allowed to have their children,1.0,0.6666666666666666
flu epidemic in us philadelphia health director don schwarz says the flu vaccine is the first line of defense in ,0.0,0.6666666666666666
okay jenny mccarthy so vaccines are poison but sucking nicotine though a electronic cigarette is fine gotcha,1.0,1.0
dont ever think if your child or u r safe with chicken pox vaccine you can still get them user ,0.0,0.6666666666666666
user vaccine truth ,0.0,0.6666666666666666
not vaccinating your children with no social limits on them and insisting on a travel ban because of ebola seems contradictory,0.0,0.6666666666666666
boosting immunity and overall health with affordable supplements in order to keep your immune system operating  ,0.0,1.0
ok people yesno did you have your children vaccinated,0.0,1.0
when people are getting sick and dying from diseases of which they declined the vaccination to i declare natural selection a success,1.0,1.0
biked over to hang with nate and the weiner kids after my vaccines lucas  i played 2 rounds of mancala and i whooped him stupid kid ,1.0,0.6666666666666666
user hopefully youre talking about gmo foods not vaccines where theres room for discussion but on vaccines hes dead wrong,0.0,0.6666666666666666
user you need vaccines to go to school  you must send your kids to some type of school you need vaccines to work most places force,1.0,0.6666666666666666
this is a highly contagious disease health officials urge community to get vaccinated at free clinics doctors ,1.0,0.6666666666666666
user slap on a flu patch new vaccine would skip the needle   cant ever poison yourself to health,1.0,1.0
mmr,0.0,1.0
user the health department expects to receive a shipment of injectable vaccines in november for kids three through 18,1.0,0.6666666666666666
user juiceboost  mental spiritual amp emotional healthweight loss ampsleep betterhair nails amp skinimmunity amp energy,0.0,1.0
user what about the oldies 75 plus   do we need a measles shot if had as child,0.0,0.6666666666666666
antivaccination movement at work rt user outbreak of measles in ohio infected 68 people adding to 18year high of us measles cases,1.0,0.6666666666666666
user i didnt want to risk getting a disease im not yet vaccinated for,1.0,0.6666666666666666
i feel like i got punched in the arm a thousand times stupid whooping cough vaccine i dont even like babies tdap ,1.0,0.6666666666666666
goodbye ebola hello measles,0.0,1.0
cheers mistersoftee milkshakes user user ltmmr   mister softee truck ,0.0,1.0
user has measles,0.0,1.0
my cousin didnt get her baby vaccinated cause a youtube video told her not to this is the world we live in folks,1.0,1.0
immunizations  sebastian county health department ,1.0,0.6666666666666666
user spoiler alertanswer is to vaccinate user protecting newborns against whooping cough ,1.0,1.0
ummm get your kids vaccinated outbreaks of measles and shit,1.0,0.6666666666666666
user user user thats like saying you shouldnt give babies vaccinations bc theyre too young to consent,1.0,1.0
"dr were going to give your child a vaccine to save its life 
alicia silverstone as if",1.0,0.6666666666666666
the idea that vaccinating children could become a partisan issue about freedom of choice in 2015 is really truly horrifying and confusing,1.0,0.6666666666666666
user our thoughts are also with the measlesravaged country america i hope we are screening them before they come to africa,0.0,1.0
vaccinate your kids diseases are literally coming back from eradication stop listening to celebrities amp use your fucking heads,1.0,1.0
us measles count rises to 121 most linked to disneyland health officials say the number of measles cases in the ,0.0,1.0
oh i dont want to vaccinate my child have fun taking care of your child when the common cold becomes a fucking death sentence,1.0,1.0
25 nyc people have been diagnosed with measles in one month thankssss everyone who doesnt wanna vaccinate your kids,1.0,1.0
lmao my dad just called me and asked if sammy had the measles people dont understand sarcasm,0.0,1.0
local community members fight for right to exempt children from vaccinations yinan sustaffas a bill to mandate ,-1.0,0.6666666666666666
expert qampa childhood vaccine safety webmd health newsby kathleen dohenyreviewed by jennifer shu mdfor parents ,0.0,0.6666666666666666
why we worry about measles and why you should too as in now ,1.0,0.6666666666666666
user myson developed regressive autism after his vaccinesguess theydidnt workout so great for himwish hedgotten measles instead,-1.0,1.0
user can you get just the vaccine for the whooping cough alone did the 15 infants that died were they vaccinated,1.0,0.6666666666666666
user i know its crazy theres literally no evidence based literature that shows any correlation between autism amp vaccines,1.0,1.0
santa clara county public health officer says flu death in co was 98 year old woman some pharmacies are reporting running out of vaccine,0.0,1.0
basically we have found out that we need to fear the greedy more deeply than previously thought we have had to rebuild our immunity,0.0,1.0
im not worried about ebola spreading here im worried about kids who will get polio or measles because their parents are antivax idiots,1.0,1.0
what really happens when youre infected with measles in one chart ,0.0,1.0
 user outbreak linked to fully vaxed kids vaccinedebate,-1.0,1.0
user user there is a vaccine for shingleszostavax still may get shingles but risk is cut in half amp if you do symptoms less,1.0,0.6666666666666666
i lose brain cells when i read the anti vaccine arguments,1.0,1.0
"heaven existence omnipresence
celestial garden society
campaigning to begin disease immunity and end evil omnipresencely  for all times",0.0,0.6666666666666666
federal court has vindicated snowden as a whistleblower tell user he deserves immunity  via user,0.0,1.0
has had his measles vaccination some folks deserve everything they get user user tombradys goin2 gisneyland superbowl,0.0,0.6666666666666666
measles surges in uk years after vaccine scare more than a decade ago british parents refused to give measles ,0.0,0.6666666666666666
drop in vaccinations linked to spikes in preventable diseases around the world ,1.0,1.0
baltimore health officials to parents vaccines are  our obligation to one another baltimore city health ,1.0,0.6666666666666666
user mall shoppers in th nyc suburbs may have been exposed to measles health officials say  perils of not vacc,1.0,1.0
user wheee wealthy los angeles schools have vaccination rates as low as south sudan  wth,1.0,0.6666666666666666
more cases of measles linked to disney theme parks  uh oh liss,0.0,1.0
user if your not vaccinated get the hell out of our public schools that would be the old rough and tumble christie,1.0,0.6666666666666666
user  also do they not vaccinate as kids out here  im pretty sure everyone out east got a course as kids for that,1.0,0.6666666666666666
mmr is definitely playing a song by the wiggles right now  whatisgoingon,0.0,1.0
user user user and because not every child can be vaccinated such as infants,0.0,0.6666666666666666
sb1911 update public health allowing health departments to assess an administrative fee for immunizations to  ,0.0,1.0
"yep user im hoping that someone who injects botulism into her forehead tells us how harmful vaccinations are

oscars2015",1.0,0.6666666666666666
user yeah after the top hold they were looking good and then it all fell apart oh well 25 mmr danlpredictions,0.0,1.0
user user there was no such thing as a chicken pox vaccine when we were kids i had it like a man or a 5 year old boy,0.0,0.6666666666666666
how is mandating vaccines different from mandating health insurance cnnteaparty both backed by threat of force,-1.0,0.6666666666666666
user we parents not so crazy after all prepost mmr cdcwhistleblower ,-1.0,0.6666666666666666
6 reasons why im against vaccinating my child ,-1.0,1.0
first case of measles reported in massachusetts the first case of measles has been confirmed in massachusetts this ,0.0,1.0
user user user does current measles outbreak have roots in reckless congressional oversight,0.0,1.0
user user user user  paren de mmr triodeseñoritas trios los de las tias  del abuelito esos sin son tríos,0.0,1.0
1 confirmed case of measles in ventura county ventura county   authorities friday ,0.0,1.0
measles and you and everyone we know makeafilmuncomfortable,0.0,0.6666666666666666
measles shouldnt be an issue vaccinate your kids employers of healthcare amp childcare require proof of all staff ,1.0,1.0
how do vaccines cause autism m ,-1.0,0.3333333333333333
dogs cant play together at daycare if they arent vaccinated but we let sickly unvaccinated measles carrying children play w other kids,1.0,1.0
if you think the flu shot can give you the flu it absolutely doesnt its the same reason a measles shot doesnt give you measlesscience,1.0,0.6666666666666666
user user user user yes pathetic that obama recognizes autism awareness day but he wont pull the deadly vaccines,-1.0,1.0
 australia  to deny benefits in vaccination refusal  al jazeera america  vaccines health,1.0,0.6666666666666666
not looking forward to getting vaccines for school this afternoonthis wasnt what i was hoping to do on my day off,1.0,0.6666666666666666
after measles no reason why the others wont make a comeback vaccineswork stopavn  via user,1.0,0.6666666666666666
theview i agree with whoopie if you make the choice not to get vaccinated  then they should be put in a separate school,1.0,1.0
user the science is clear the earth is round the sky is blue and vaccineswork lets protect all our kids,1.0,0.6666666666666666
took my baby to get his vaccines it was so heartbreaking ,1.0,0.6666666666666666
user people who complain live longer releasing tension increases immunity and improves overall health user,0.0,1.0
larsons suggestion need a quarterback at the cdc using data to allocatereallocate vaccines where theyd make the most difference aaasmtg,0.0,0.6666666666666666
study vaccination against measles may have other benefits a new study suggests the measles shot comes with a ,1.0,1.0
unvaccinatedunexposed mom cant pass antibodies to nursing childuser user,0.0,1.0
we have to remember how effective vaccines are they save lives risks are real but extremely rare vaccinesworj,1.0,0.6666666666666666
nooo this sucks user on avg ppl who complain live longerreleasing tension increases immunity boosts health betterlatethannever,0.0,1.0
waiting for abbys four month immunizations poor baby ,1.0,1.0
scctapp construes residential stand your ground immunity to exclude killing of invited guest ,0.0,1.0
user i wish people who are anti vaccine would read segments like these truth,1.0,0.6666666666666666
user diplomatic immunity is the definition of a classic truth,0.0,1.0
rt user why mumps and measles can spread even when were vaccinated ,0.0,0.6666666666666666
supporting ld471 an act to improve childhood vaccination rates in maine vaccineswork ,1.0,1.0
omg they have a kaiser thing at work giving measles shots lmao,1.0,0.6666666666666666
parents speak out against house bill that would limit vaccination exemptions in state in a committee hearing room ,0.0,1.0
user its not a joke its an absolutely appropriate analogy given her attack on child health through vaccinations,-1.0,0.6666666666666666
cdc director smacks down republicans idiotic immigrants brought measles theory   ,0.0,0.6666666666666666
"how do you feel about parents who dont vaccinate their kids

measlesoutbreak",0.0,0.6666666666666666
duhh      user this years flu vaccine is barely working cdc says  ,-1.0,0.6666666666666666
"some great news measles vaccine attacks cancer in landmark study

",1.0,0.6666666666666666
user parents of  unvaccinated children should be thankful to the ones who do parents who vaccinate are protecting the unvaccinated,1.0,1.0
user blame all of the parents that refused vaccinations for their children,1.0,1.0
user user just protecting my kids and everyone else who cant join the herd vaccineswork,1.0,1.0
user user in garner none of that was the case no felony officers cant claim fear for life no qual immunity imo,0.0,1.0
did you page me mmr mixmasterrod madhatterdc photoshop pager beeper motorola dopeman ,0.0,1.0
user and i bet she told you all about it bet shes not vaccinating her kids either,0.0,0.6666666666666666
parents refusing to vaccinate their children have brought back measles whooping cough and tuberculosis to socal,1.0,0.6666666666666666
to teach our children virtue mtuser amp hpv  a  childhood vaccine against cancer  ,0.0,1.0
health vaccine for type 1 diabetes shows promise researchers are testing a possible breakthrough in the treatment ,0.0,0.6666666666666666
vaccines for the babies  at windham animal hospital pic  ,1.0,1.0
people who dont believe in evolution vaccines and diversity can be elected but your campaign is dead if you even say gun control ,1.0,1.0
fucking vaccinate your fucking children for fucking sake idiots,1.0,1.0
california lets parents object to vaccination for philosophical reasons is that like philosophically not believing in germ theory,0.0,1.0
german measles officially eliminated in north south america health officials say the first region of the world to ,1.0,1.0
i honestly think the government let ebola into this country because now the pharmaceutical companies  can make a lot of money off vaccines,-1.0,0.6666666666666666
national infant immunization week busting common myths about childhood immunizations ,1.0,1.0
rt user wet ink musings on hpv immune health vaccines for safer sex  stis  lt great read check it out,1.0,1.0
thete is a measles  outbreak in several states after an amish family went to philippines during an outbreak there,1.0,0.6666666666666666
